is_target_candidate,target_type,original_chord_size,reduced_visible_count,held_before,baseline_completion_count,comparable_view_count,coverage_signature,evidence_state,resolutions
yes,TapHead,2,1,present,12,6,11111110,LocalMismatch,3
yes,TapHead,2,1,present,12,7,11111111,AmbiguousEvidence,6
yes,TapHead,2,1,present,12,7,11111111,LocalMismatch,2
yes,TapHead,2,1,present,12,7,11111111,ObservedSupport,31
yes,TapHead,2,1,present,2,4,11111000,ObservedSupport,2
yes,TapHead,2,1,present,5,4,11101100,LocalMismatch,1
yes,TapHead,2,1,present,5,5,11111100,LocalMismatch,1
yes,TapHead,2,1,present,5,6,11111110,LocalMismatch,1
yes,TapHead,2,1,present,6,1,11000000,LocalMismatch,5
yes,TapHead,2,1,present,6,1,11000000,ObservedSupport,8
yes,TapHead,2,1,present,6,2,11001000,AmbiguousEvidence,2
yes,TapHead,2,1,present,6,2,11001000,LocalMismatch,1
yes,TapHead,2,1,present,6,2,11001000,ObservedSupport,5
yes,TapHead,2,1,present,6,2,11100000,AmbiguousEvidence,1
yes,TapHead,2,1,present,6,2,11100000,LocalMismatch,2
yes,TapHead,2,1,present,6,3,11001100,AmbiguousEvidence,3
yes,TapHead,2,1,present,6,3,11001100,LocalMismatch,1
yes,TapHead,2,1,present,6,3,11001100,ObservedSupport,4
yes,TapHead,2,1,present,6,3,11101000,AmbiguousEvidence,4
yes,TapHead,2,1,present,6,3,11101000,ObservedSupport,3
yes,TapHead,2,1,present,6,3,11110000,AmbiguousEvidence,6
yes,TapHead,2,1,present,6,3,11110000,LocalMismatch,1
yes,TapHead,2,1,present,6,3,11110000,ObservedSupport,6
yes,TapHead,2,1,present,6,4,10111100,AmbiguousEvidence,3
yes,TapHead,2,1,present,6,4,11101100,AmbiguousEvidence,13
yes,TapHead,2,1,present,6,4,11101100,LocalMismatch,2
yes,TapHead,2,1,present,6,4,11101100,ObservedSupport,8
yes,TapHead,2,1,present,6,4,11111000,AmbiguousEvidence,6
yes,TapHead,2,1,present,6,4,11111000,ObservedSupport,3
yes,TapHead,2,1,present,6,5,10111110,AmbiguousEvidence,2
yes,TapHead,2,1,present,6,5,10111110,LocalMismatch,2
yes,TapHead,2,1,present,6,5,11111100,AmbiguousEvidence,40
yes,TapHead,2,1,present,6,5,11111100,LocalMismatch,3
yes,TapHead,2,1,present,6,6,11111110,AmbiguousEvidence,26
yes,TapHead,2,1,present,6,6,11111110,LocalMismatch,1
yes,TapHead,2,1,present,6,7,11111111,AmbiguousEvidence,7
yes,TapHead,2,1,present,6,7,11111111,ObservedSupport,30
yes,TapHead,2,1,present,7,0,10000000,NoComparableContext,1
yes,TapHead,2,1,present,7,1,10001000,LocalMismatch,1
yes,TapHead,2,1,present,7,1,11000000,LocalMismatch,2
yes,TapHead,2,1,present,7,2,10001100,LocalMismatch,1
yes,TapHead,2,1,present,7,2,10110000,LocalMismatch,1
yes,TapHead,2,1,present,7,2,11100000,LocalMismatch,1
yes,TapHead,2,1,present,7,3,11001100,LocalMismatch,1
yes,TapHead,2,1,present,8,0,10000000,NoComparableContext,4
yes,TapHead,2,1,present,8,1,10001000,LocalMismatch,1
yes,TapHead,2,1,present,8,1,10001000,ObservedSupport,1
yes,TapHead,2,1,present,8,1,11000000,LocalMismatch,3
yes,TapHead,2,1,present,8,1,11000000,ObservedSupport,1
yes,TapHead,2,1,present,8,2,10001100,LocalMismatch,1
yes,TapHead,2,1,present,8,2,11001000,AmbiguousEvidence,1
yes,TapHead,2,1,present,8,2,11001000,LocalMismatch,1
yes,TapHead,2,1,present,8,2,11001000,ObservedSupport,1
yes,TapHead,2,1,present,8,2,11100000,ObservedSupport,1
yes,TapHead,2,1,present,8,3,11001100,AmbiguousEvidence,2
yes,TapHead,2,1,present,8,3,11101000,AmbiguousEvidence,1
yes,TapHead,2,1,present,8,3,11101000,LocalMismatch,1
yes,TapHead,2,1,present,8,3,11110000,LocalMismatch,1
yes,TapHead,2,1,present,8,4,11101100,LocalMismatch,1
yes,TapHead,2,1,present,9,0,10000000,NoComparableContext,8
yes,TapHead,2,1,present,9,1,10001000,LocalMismatch,4
yes,TapHead,2,1,present,9,1,11000000,LocalMismatch,7
yes,TapHead,2,1,present,9,1,11000000,ObservedSupport,2
yes,TapHead,2,1,present,9,2,10001100,LocalMismatch,1
yes,TapHead,2,1,present,9,2,10001100,ObservedSupport,2
yes,TapHead,2,1,present,9,2,11001000,AmbiguousEvidence,3
yes,TapHead,2,1,present,9,2,11001000,LocalMismatch,2
yes,TapHead,2,1,present,9,2,11100000,LocalMismatch,1
yes,TapHead,2,1,present,9,2,11100000,ObservedSupport,5
yes,TapHead,2,1,present,9,3,10111000,ObservedSupport,1
yes,TapHead,2,1,present,9,3,11001100,AmbiguousEvidence,4
yes,TapHead,2,1,present,9,3,11001100,LocalMismatch,1
yes,TapHead,2,1,present,9,3,11001100,ObservedSupport,4
yes,TapHead,2,1,present,9,3,11101000,AmbiguousEvidence,2
yes,TapHead,2,1,present,9,3,11110000,AmbiguousEvidence,4
yes,TapHead,2,1,present,9,3,11110000,LocalMismatch,4
yes,TapHead,2,1,present,9,3,11110000,ObservedSupport,5
yes,TapHead,2,1,present,9,4,11101100,AmbiguousEvidence,1
yes,TapHead,2,1,present,9,4,11111000,AmbiguousEvidence,2
yes,TapHead,2,1,present,9,4,11111000,ObservedSupport,3
yes,TapHead,2,1,present,9,5,10111110,ObservedSupport,1
yes,TapHead,2,1,present,9,5,11111100,AmbiguousEvidence,9
yes,TapHead,2,1,present,9,6,11111110,AmbiguousEvidence,8
yes,TapHead,2,1,present,9,7,11111111,ObservedSupport,4
yes,TapHead,3,2,absent,0,0,00000000,NoComparableContext,10
yes,TapHead,3,2,absent,1,0,10000000,NoComparableContext,5
yes,TapHead,3,2,absent,1,1,11000000,LocalMismatch,2
yes,TapHead,3,2,absent,1,1,11000000,ObservedSupport,2
yes,TapHead,3,2,absent,10,1,11000000,ObservedSupport,22
yes,TapHead,3,2,absent,10,2,10101000,LocalMismatch,1
yes,TapHead,3,2,absent,10,2,11001000,AmbiguousEvidence,19
yes,TapHead,3,2,absent,10,2,11001000,ObservedSupport,9
yes,TapHead,3,2,absent,10,2,11100000,AmbiguousEvidence,8
yes,TapHead,3,2,absent,10,2,11100000,ObservedSupport,11
yes,TapHead,3,2,absent,10,3,11001100,LocalMismatch,1
yes,TapHead,3,2,absent,10,3,11001100,ObservedSupport,4
yes,TapHead,3,2,absent,10,3,11101000,AmbiguousEvidence,44
yes,TapHead,3,2,absent,10,3,11101000,LocalMismatch,1
yes,TapHead,3,2,absent,10,3,11101000,ObservedSupport,19
yes,TapHead,3,2,absent,10,3,11110000,AmbiguousEvidence,5
yes,TapHead,3,2,absent,10,3,11110000,ObservedSupport,4
yes,TapHead,3,2,absent,10,4,11101100,AmbiguousEvidence,11
yes,TapHead,3,2,absent,10,4,11101100,ObservedSupport,7
yes,TapHead,3,2,absent,10,4,11111000,AmbiguousEvidence,17
yes,TapHead,3,2,absent,10,4,11111000,ObservedSupport,7
yes,TapHead,3,2,absent,10,5,11111100,AmbiguousEvidence,7
yes,TapHead,3,2,absent,10,7,11111111,ObservedSupport,6
yes,TapHead,3,2,absent,2,0,10000000,NoComparableContext,6
yes,TapHead,3,2,absent,2,1,11000000,LocalMismatch,6
yes,TapHead,3,2,absent,2,1,11000000,ObservedSupport,5
yes,TapHead,3,2,absent,2,2,11001000,AmbiguousEvidence,2
yes,TapHead,3,2,absent,2,2,11001000,ObservedSupport,6
yes,TapHead,3,2,absent,2,2,11100000,ObservedSupport,3
yes,TapHead,3,2,absent,2,3,11001100,AmbiguousEvidence,7
yes,TapHead,3,2,absent,2,3,11001100,ObservedSupport,6
yes,TapHead,3,2,absent,2,3,11101000,AmbiguousEvidence,4
yes,TapHead,3,2,absent,2,3,11101000,ObservedSupport,11
yes,TapHead,3,2,absent,2,3,11110000,AmbiguousEvidence,3
yes,TapHead,3,2,absent,2,3,11110000,ObservedSupport,7
yes,TapHead,3,2,absent,2,4,11101100,AmbiguousEvidence,11
yes,TapHead,3,2,absent,2,4,11101100,ObservedSupport,22
yes,TapHead,3,2,absent,2,4,11111000,AmbiguousEvidence,13
yes,TapHead,3,2,absent,2,4,11111000,ObservedSupport,30
yes,TapHead,3,2,absent,2,5,11111100,AmbiguousEvidence,46
yes,TapHead,3,2,absent,2,5,11111100,LocalMismatch,1
yes,TapHead,3,2,absent,2,7,11111111,AmbiguousEvidence,12
yes,TapHead,3,2,absent,2,7,11111111,ObservedSupport,51
yes,TapHead,3,2,absent,3,0,10000000,NoComparableContext,2
yes,TapHead,3,2,absent,3,1,11000000,LocalMismatch,5
yes,TapHead,3,2,absent,3,1,11000000,ObservedSupport,22
yes,TapHead,3,2,absent,3,2,11001000,ObservedSupport,12
yes,TapHead,3,2,absent,3,2,11100000,AmbiguousEvidence,1
yes,TapHead,3,2,absent,3,2,11100000,LocalMismatch,1
yes,TapHead,3,2,absent,3,2,11100000,ObservedSupport,5
yes,TapHead,3,2,absent,3,3,11001100,AmbiguousEvidence,2
yes,TapHead,3,2,absent,3,3,11001100,LocalMismatch,1
yes,TapHead,3,2,absent,3,3,11001100,ObservedSupport,10
yes,TapHead,3,2,absent,3,3,11101000,AmbiguousEvidence,1
yes,TapHead,3,2,absent,3,3,11110000,AmbiguousEvidence,2
yes,TapHead,3,2,absent,3,3,11110000,ObservedSupport,5
yes,TapHead,3,2,absent,3,4,11101100,AmbiguousEvidence,2
yes,TapHead,3,2,absent,3,4,11101100,LocalMismatch,1
yes,TapHead,3,2,absent,3,4,11101100,ObservedSupport,5
yes,TapHead,3,2,absent,3,4,11111000,LocalMismatch,3
yes,TapHead,3,2,absent,3,4,11111000,ObservedSupport,3
yes,TapHead,3,2,absent,3,5,11111100,AmbiguousEvidence,11
yes,TapHead,3,2,absent,3,5,11111100,LocalMismatch,1
yes,TapHead,3,2,absent,3,7,11111111,LocalMismatch,1
yes,TapHead,3,2,absent,3,7,11111111,ObservedSupport,6
yes,TapHead,3,2,absent,4,0,10000000,NoComparableContext,10
yes,TapHead,3,2,absent,4,1,10001000,ObservedSupport,1
yes,TapHead,3,2,absent,4,1,11000000,LocalMismatch,8
yes,TapHead,3,2,absent,4,1,11000000,ObservedSupport,49
yes,TapHead,3,2,absent,4,2,11001000,AmbiguousEvidence,12
yes,TapHead,3,2,absent,4,2,11001000,LocalMismatch,1
yes,TapHead,3,2,absent,4,2,11001000,ObservedSupport,14
yes,TapHead,3,2,absent,4,2,11100000,AmbiguousEvidence,13
yes,TapHead,3,2,absent,4,2,11100000,LocalMismatch,3
yes,TapHead,3,2,absent,4,2,11100000,ObservedSupport,15
yes,TapHead,3,2,absent,4,3,11001100,AmbiguousEvidence,9
yes,TapHead,3,2,absent,4,3,11001100,LocalMismatch,2
yes,TapHead,3,2,absent,4,3,11001100,ObservedSupport,20
yes,TapHead,3,2,absent,4,3,11101000,AmbiguousEvidence,19
yes,TapHead,3,2,absent,4,3,11101000,LocalMismatch,3
yes,TapHead,3,2,absent,4,3,11101000,ObservedSupport,23
yes,TapHead,3,2,absent,4,3,11110000,AmbiguousEvidence,10
yes,TapHead,3,2,absent,4,3,11110000,LocalMismatch,2
yes,TapHead,3,2,absent,4,3,11110000,ObservedSupport,20
yes,TapHead,3,2,absent,4,4,11101100,AmbiguousEvidence,14
yes,TapHead,3,2,absent,4,4,11101100,LocalMismatch,2
yes,TapHead,3,2,absent,4,4,11101100,ObservedSupport,23
yes,TapHead,3,2,absent,4,4,11111000,AmbiguousEvidence,15
yes,TapHead,3,2,absent,4,4,11111000,LocalMismatch,1
yes,TapHead,3,2,absent,4,4,11111000,ObservedSupport,20
yes,TapHead,3,2,absent,4,5,11111100,AmbiguousEvidence,76
yes,TapHead,3,2,absent,4,5,11111100,LocalMismatch,1
yes,TapHead,3,2,absent,4,7,11111111,AmbiguousEvidence,9
yes,TapHead,3,2,absent,4,7,11111111,ObservedSupport,68
yes,TapHead,3,2,absent,5,0,10000000,NoComparableContext,3
yes,TapHead,3,2,absent,5,1,10001000,LocalMismatch,1
yes,TapHead,3,2,absent,5,1,11000000,LocalMismatch,8
yes,TapHead,3,2,absent,5,1,11000000,ObservedSupport,228
yes,TapHead,3,2,absent,5,2,10001100,LocalMismatch,1
yes,TapHead,3,2,absent,5,2,11001000,AmbiguousEvidence,92
yes,TapHead,3,2,absent,5,2,11001000,LocalMismatch,1
yes,TapHead,3,2,absent,5,2,11001000,ObservedSupport,129
yes,TapHead,3,2,absent,5,2,11100000,AmbiguousEvidence,95
yes,TapHead,3,2,absent,5,2,11100000,LocalMismatch,3
yes,TapHead,3,2,absent,5,2,11100000,ObservedSupport,143
yes,TapHead,3,2,absent,5,3,11001100,AmbiguousEvidence,123
yes,TapHead,3,2,absent,5,3,11001100,LocalMismatch,4
yes,TapHead,3,2,absent,5,3,11001100,ObservedSupport,227
yes,TapHead,3,2,absent,5,3,11101000,AmbiguousEvidence,216
yes,TapHead,3,2,absent,5,3,11101000,LocalMismatch,1
yes,TapHead,3,2,absent,5,3,11101000,ObservedSupport,193
yes,TapHead,3,2,absent,5,3,11110000,AmbiguousEvidence,133
yes,TapHead,3,2,absent,5,3,11110000,LocalMismatch,1
yes,TapHead,3,2,absent,5,3,11110000,ObservedSupport,248
yes,TapHead,3,2,absent,5,4,11101100,AmbiguousEvidence,262
yes,TapHead,3,2,absent,5,4,11101100,ObservedSupport,208
yes,TapHead,3,2,absent,5,4,11111000,AmbiguousEvidence,299
yes,TapHead,3,2,absent,5,4,11111000,ObservedSupport,246
yes,TapHead,3,2,absent,5,5,11111100,AmbiguousEvidence,1180
yes,TapHead,3,2,absent,5,7,11111111,AmbiguousEvidence,198
yes,TapHead,3,2,absent,5,7,11111111,ObservedSupport,728
yes,TapHead,3,2,absent,6,0,10000000,NoComparableContext,2
yes,TapHead,3,2,absent,6,1,10100000,LocalMismatch,1
yes,TapHead,3,2,absent,6,1,11000000,LocalMismatch,6
yes,TapHead,3,2,absent,6,1,11000000,ObservedSupport,62
yes,TapHead,3,2,absent,6,2,11001000,AmbiguousEvidence,19
yes,TapHead,3,2,absent,6,2,11001000,ObservedSupport,25
yes,TapHead,3,2,absent,6,2,11100000,AmbiguousEvidence,18
yes,TapHead,3,2,absent,6,2,11100000,LocalMismatch,2
yes,TapHead,3,2,absent,6,2,11100000,ObservedSupport,29
yes,TapHead,3,2,absent,6,3,11001100,AmbiguousEvidence,22
yes,TapHead,3,2,absent,6,3,11001100,LocalMismatch,2
yes,TapHead,3,2,absent,6,3,11001100,ObservedSupport,34
yes,TapHead,3,2,absent,6,3,11101000,AmbiguousEvidence,43
yes,TapHead,3,2,absent,6,3,11101000,ObservedSupport,31
yes,TapHead,3,2,absent,6,3,11110000,AmbiguousEvidence,17
yes,TapHead,3,2,absent,6,3,11110000,ObservedSupport,23
yes,TapHead,3,2,absent,6,4,11101100,AmbiguousEvidence,42
yes,TapHead,3,2,absent,6,4,11101100,LocalMismatch,1
yes,TapHead,3,2,absent,6,4,11101100,ObservedSupport,49
yes,TapHead,3,2,absent,6,4,11111000,AmbiguousEvidence,42
yes,TapHead,3,2,absent,6,4,11111000,LocalMismatch,3
yes,TapHead,3,2,absent,6,4,11111000,ObservedSupport,38
yes,TapHead,3,2,absent,6,5,11111100,AmbiguousEvidence,93
yes,TapHead,3,2,absent,6,7,11111111,AmbiguousEvidence,9
yes,TapHead,3,2,absent,6,7,11111111,ObservedSupport,95
yes,TapHead,3,2,absent,7,0,10000000,NoComparableContext,5
yes,TapHead,3,2,absent,7,1,10001000,LocalMismatch,1
yes,TapHead,3,2,absent,7,1,11000000,LocalMismatch,16
yes,TapHead,3,2,absent,7,1,11000000,ObservedSupport,44
yes,TapHead,3,2,absent,7,2,10101000,LocalMismatch,1
yes,TapHead,3,2,absent,7,2,11001000,AmbiguousEvidence,16
yes,TapHead,3,2,absent,7,2,11001000,LocalMismatch,4
yes,TapHead,3,2,absent,7,2,11001000,ObservedSupport,14
yes,TapHead,3,2,absent,7,2,11100000,AmbiguousEvidence,23
yes,TapHead,3,2,absent,7,2,11100000,LocalMismatch,1
yes,TapHead,3,2,absent,7,2,11100000,ObservedSupport,29
yes,TapHead,3,2,absent,7,3,10111000,LocalMismatch,1
yes,TapHead,3,2,absent,7,3,11001100,AmbiguousEvidence,6
yes,TapHead,3,2,absent,7,3,11001100,LocalMismatch,3
yes,TapHead,3,2,absent,7,3,11001100,ObservedSupport,17
yes,TapHead,3,2,absent,7,3,11101000,AmbiguousEvidence,23
yes,TapHead,3,2,absent,7,3,11101000,LocalMismatch,1
yes,TapHead,3,2,absent,7,3,11101000,ObservedSupport,10
yes,TapHead,3,2,absent,7,3,11110000,AmbiguousEvidence,15
yes,TapHead,3,2,absent,7,3,11110000,LocalMismatch,2
yes,TapHead,3,2,absent,7,3,11110000,ObservedSupport,15
yes,TapHead,3,2,absent,7,4,11101100,AmbiguousEvidence,10
yes,TapHead,3,2,absent,7,4,11101100,LocalMismatch,2
yes,TapHead,3,2,absent,7,4,11101100,ObservedSupport,21
yes,TapHead,3,2,absent,7,4,11111000,AmbiguousEvidence,11
yes,TapHead,3,2,absent,7,4,11111000,ObservedSupport,15
yes,TapHead,3,2,absent,7,5,11111100,AmbiguousEvidence,28
yes,TapHead,3,2,absent,7,5,11111100,LocalMismatch,5
yes,TapHead,3,2,absent,7,7,11111111,AmbiguousEvidence,8
yes,TapHead,3,2,absent,7,7,11111111,ObservedSupport,99
yes,TapHead,3,2,absent,8,0,10000000,NoComparableContext,3
yes,TapHead,3,2,absent,8,1,10001000,LocalMismatch,1
yes,TapHead,3,2,absent,8,1,11000000,LocalMismatch,8
yes,TapHead,3,2,absent,8,1,11000000,ObservedSupport,84
yes,TapHead,3,2,absent,8,2,11001000,AmbiguousEvidence,34
yes,TapHead,3,2,absent,8,2,11001000,LocalMismatch,3
yes,TapHead,3,2,absent,8,2,11001000,ObservedSupport,10
yes,TapHead,3,2,absent,8,2,11100000,AmbiguousEvidence,21
yes,TapHead,3,2,absent,8,2,11100000,LocalMismatch,3
yes,TapHead,3,2,absent,8,2,11100000,ObservedSupport,27
yes,TapHead,3,2,absent,8,3,11001100,AmbiguousEvidence,14
yes,TapHead,3,2,absent,8,3,11001100,ObservedSupport,23
yes,TapHead,3,2,absent,8,3,11101000,AmbiguousEvidence,56
yes,TapHead,3,2,absent,8,3,11101000,LocalMismatch,2
yes,TapHead,3,2,absent,8,3,11101000,ObservedSupport,34
yes,TapHead,3,2,absent,8,3,11110000,AmbiguousEvidence,20
yes,TapHead,3,2,absent,8,3,11110000,ObservedSupport,30
yes,TapHead,3,2,absent,8,4,11101100,AmbiguousEvidence,22
yes,TapHead,3,2,absent,8,4,11101100,ObservedSupport,23
yes,TapHead,3,2,absent,8,4,11111000,AmbiguousEvidence,22
yes,TapHead,3,2,absent,8,4,11111000,LocalMismatch,1
yes,TapHead,3,2,absent,8,4,11111000,ObservedSupport,32
yes,TapHead,3,2,absent,8,5,11111100,AmbiguousEvidence,47
yes,TapHead,3,2,absent,8,6,11111110,AmbiguousEvidence,2
yes,TapHead,3,2,absent,8,7,11111111,AmbiguousEvidence,6
yes,TapHead,3,2,absent,8,7,11111111,ObservedSupport,125
yes,TapHead,3,2,absent,9,0,10000000,NoComparableContext,2
yes,TapHead,3,2,absent,9,1,10001000,LocalMismatch,1
yes,TapHead,3,2,absent,9,1,11000000,LocalMismatch,6
yes,TapHead,3,2,absent,9,1,11000000,ObservedSupport,16
yes,TapHead,3,2,absent,9,2,11001000,AmbiguousEvidence,10
yes,TapHead,3,2,absent,9,2,11001000,LocalMismatch,1
yes,TapHead,3,2,absent,9,2,11001000,ObservedSupport,1
yes,TapHead,3,2,absent,9,2,11100000,AmbiguousEvidence,6
yes,TapHead,3,2,absent,9,2,11100000,ObservedSupport,4
yes,TapHead,3,2,absent,9,3,11101000,AmbiguousEvidence,19
yes,TapHead,3,2,absent,9,3,11101000,LocalMismatch,2
yes,TapHead,3,2,absent,9,3,11101000,ObservedSupport,4
yes,TapHead,3,2,absent,9,3,11110000,AmbiguousEvidence,1
yes,TapHead,3,2,absent,9,4,11101100,AmbiguousEvidence,5
yes,TapHead,3,2,absent,9,4,11101100,LocalMismatch,1
yes,TapHead,3,2,absent,9,4,11101100,ObservedSupport,2
yes,TapHead,3,2,absent,9,4,11111000,AmbiguousEvidence,4
yes,TapHead,3,2,absent,9,4,11111000,ObservedSupport,2
yes,TapHead,3,2,absent,9,5,11111100,AmbiguousEvidence,1
yes,TapHead,3,2,present,0,0,00000000,NoComparableContext,21
yes,TapHead,3,2,present,1,0,10000000,NoComparableContext,19
yes,TapHead,3,2,present,1,1,10001000,LocalMismatch,1
yes,TapHead,3,2,present,1,1,11000000,LocalMismatch,6
yes,TapHead,3,2,present,1,1,11000000,ObservedSupport,2
yes,TapHead,3,2,present,1,2,10001100,LocalMismatch,1
yes,TapHead,3,2,present,1,2,11001000,ObservedSupport,2
yes,TapHead,3,2,present,1,2,11100000,LocalMismatch,3
yes,TapHead,3,2,present,10,0,10000000,NoComparableContext,18
yes,TapHead,3,2,present,10,1,10001000,LocalMismatch,7
yes,TapHead,3,2,present,10,1,10001000,ObservedSupport,4
yes,TapHead,3,2,present,10,1,10100000,LocalMismatch,4
yes,TapHead,3,2,present,10,1,10100000,ObservedSupport,2
yes,TapHead,3,2,present,10,1,11000000,LocalMismatch,19
yes,TapHead,3,2,present,10,1,11000000,ObservedSupport,9
yes,TapHead,3,2,present,10,2,10001100,AmbiguousEvidence,1
yes,TapHead,3,2,present,10,2,10001100,LocalMismatch,3
yes,TapHead,3,2,present,10,2,10101000,AmbiguousEvidence,2
yes,TapHead,3,2,present,10,2,10101000,LocalMismatch,3
yes,TapHead,3,2,present,10,2,10110000,LocalMismatch,4
yes,TapHead,3,2,present,10,2,10110000,ObservedSupport,1
yes,TapHead,3,2,present,10,2,11001000,AmbiguousEvidence,3
yes,TapHead,3,2,present,10,2,11001000,LocalMismatch,7
yes,TapHead,3,2,present,10,2,11100000,AmbiguousEvidence,5
yes,TapHead,3,2,present,10,2,11100000,LocalMismatch,7
yes,TapHead,3,2,present,10,2,11100000,ObservedSupport,4
yes,TapHead,3,2,present,10,3,10101100,AmbiguousEvidence,2
yes,TapHead,3,2,present,10,3,10101100,LocalMismatch,2
yes,TapHead,3,2,present,10,3,10111000,AmbiguousEvidence,1
yes,TapHead,3,2,present,10,3,10111000,LocalMismatch,2
yes,TapHead,3,2,present,10,3,11001100,AmbiguousEvidence,5
yes,TapHead,3,2,present,10,3,11001100,LocalMismatch,2
yes,TapHead,3,2,present,10,3,11001100,ObservedSupport,2
yes,TapHead,3,2,present,10,3,11101000,AmbiguousEvidence,11
yes,TapHead,3,2,present,10,3,11101000,LocalMismatch,6
yes,TapHead,3,2,present,10,3,11101000,ObservedSupport,9
yes,TapHead,3,2,present,10,3,11110000,AmbiguousEvidence,4
yes,TapHead,3,2,present,10,3,11110000,LocalMismatch,2
yes,TapHead,3,2,present,10,3,11110000,ObservedSupport,3
yes,TapHead,3,2,present,10,4,10111100,LocalMismatch,1
yes,TapHead,3,2,present,10,4,11101100,AmbiguousEvidence,6
yes,TapHead,3,2,present,10,4,11101100,LocalMismatch,2
yes,TapHead,3,2,present,10,4,11101100,ObservedSupport,2
yes,TapHead,3,2,present,10,4,11111000,AmbiguousEvidence,11
yes,TapHead,3,2,present,10,4,11111000,LocalMismatch,2
yes,TapHead,3,2,present,10,4,11111000,ObservedSupport,11
yes,TapHead,3,2,present,10,5,11111100,AmbiguousEvidence,2
yes,TapHead,3,2,present,10,5,11111100,LocalMismatch,3
yes,TapHead,3,2,present,10,6,11111110,AmbiguousEvidence,1
yes,TapHead,3,2,present,10,7,11111111,ObservedSupport,18
yes,TapHead,3,2,present,2,0,10000000,NoComparableContext,32
yes,TapHead,3,2,present,2,1,10001000,LocalMismatch,1
yes,TapHead,3,2,present,2,1,10001000,ObservedSupport,1
yes,TapHead,3,2,present,2,1,10100000,LocalMismatch,2
yes,TapHead,3,2,present,2,1,11000000,LocalMismatch,2
yes,TapHead,3,2,present,2,1,11000000,ObservedSupport,3
yes,TapHead,3,2,present,2,2,10001100,AmbiguousEvidence,1
yes,TapHead,3,2,present,2,2,11001000,ObservedSupport,1
yes,TapHead,3,2,present,2,3,10101100,ObservedSupport,2
yes,TapHead,3,2,present,2,3,11001100,AmbiguousEvidence,1
yes,TapHead,3,2,present,2,3,11001100,ObservedSupport,1
yes,TapHead,3,2,present,2,3,11110000,LocalMismatch,2
yes,TapHead,3,2,present,2,3,11110000,ObservedSupport,2
yes,TapHead,3,2,present,3,0,10000000,NoComparableContext,22
yes,TapHead,3,2,present,3,1,10001000,LocalMismatch,1
yes,TapHead,3,2,present,3,1,10001000,ObservedSupport,1
yes,TapHead,3,2,present,3,1,10100000,LocalMismatch,1
yes,TapHead,3,2,present,3,1,11000000,LocalMismatch,12
yes,TapHead,3,2,present,3,1,11000000,ObservedSupport,1
yes,TapHead,3,2,present,3,2,10001100,ObservedSupport,1
yes,TapHead,3,2,present,3,2,10110000,ObservedSupport,1
yes,TapHead,3,2,present,3,2,11001000,LocalMismatch,1
yes,TapHead,3,2,present,3,2,11001000,ObservedSupport,1
yes,TapHead,3,2,present,3,2,11100000,ObservedSupport,2
yes,TapHead,3,2,present,3,3,10101100,ObservedSupport,3
yes,TapHead,3,2,present,3,5,11111100,AmbiguousEvidence,1
yes,TapHead,3,2,present,3,7,11111111,ObservedSupport,4
yes,TapHead,3,2,present,4,0,10000000,NoComparableContext,33
yes,TapHead,3,2,present,4,1,10001000,LocalMismatch,5
yes,TapHead,3,2,present,4,1,10001000,ObservedSupport,2
yes,TapHead,3,2,present,4,1,10100000,LocalMismatch,4
yes,TapHead,3,2,present,4,1,10100000,ObservedSupport,2
yes,TapHead,3,2,present,4,1,11000000,LocalMismatch,5
yes,TapHead,3,2,present,4,1,11000000,ObservedSupport,8
yes,TapHead,3,2,present,4,2,10001100,LocalMismatch,2
yes,TapHead,3,2,present,4,2,10101000,LocalMismatch,1
yes,TapHead,3,2,present,4,2,10110000,LocalMismatch,1
yes,TapHead,3,2,present,4,2,10110000,ObservedSupport,5
yes,TapHead,3,2,present,4,2,11001000,AmbiguousEvidence,3
yes,TapHead,3,2,present,4,2,11001000,LocalMismatch,2
yes,TapHead,3,2,present,4,2,11001000,ObservedSupport,3
